Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
161957,1.927852929,-0.34718422,-0.388913134,0.236867885,-0.355337469,0.071112232,-0.586469163,0.150622494,0.938896082,-0.025277531,1.017362688,1.431494563,0.44858321,0.069789069,-0.00550217,0.330380089,-0.775320436,0.187486066,0.138907661,-0.152127385,-0.117612849,-0.249112226,0.395004819,0.670596215,-0.446440855,-0.674556758,0.031098674,-0.031965511,13.99,0
140186,-0.385544181,1.160162089,-0.626527381,-0.485496248,0.362656008,-0.762953524,0.468252086,0.216914115,-0.268711088,-0.113800407,0.515414479,1.037714712,0.664855541,0.641242289,-0.196376318,0.016650221,-0.732748187,0.712629551,0.374834121,-0.133316127,0.421493543,1.269741389,-0.104997131,-0.287352255,-0.253509892,-0.159877093,-0.027945859,0.045568394,1,0
111110,2.094465028,-0.074497025,-1.471564956,0.331514609,0.268353899,-0.673318099,-0.08245901,-0.218351018,2.354779679,-0.41964955,-0.341130393,-3.342486174,-0.235061646,2.291577249,0.448565388,-0.175532486,0.246039513,0.634065361,-0.336375336,-0.393641177,0.078026649,0.532101869,0.020030985,0.322371418,0.285944624,-0.463070207,-0.033270886,-0.061058898,1,0
39328,-0.891202263,1.115677791,1.144355528,-0.768206767,0.470549619,-0.076369056,0.712762624,0.099359527,-0.401441131,-0.516223667,1.158987104,0.166842067,-0.796405953,-0.165286505,0.021428784,0.686485987,-0.384060726,0.01694916,-0.820267607,-0.239460826,-0.081294853,-0.508583025,-0.029000666,-0.386517804,-0.49714729,-0.124376085,-0.327546081,0.11348728,12.99,0
81915,-1.132247611,-0.641624968,-1.324832302,-0.502048314,1.469212362,3.50026209,0.540175475,1.137560398,-1.013902036,-0.567008988,-0.093480788,-0.089704151,0.242781882,0.916431875,1.797973253,-0.027958804,0.013569079,-0.018195405,2.374025506,1.067999108,-0.142275619,-1.46104572,1.079996824,0.978032368,-1.001033638,0.657558341,-0.105652083,0.04922061,334.9,0
47944,1.261418,-0.654428585,0.428917267,0.002965816,-0.964114666,-0.31797842,-0.464075133,-0.104893366,-0.491940343,0.556900885,-1.297626184,0.078130821,0.451599787,-0.309864336,-0.248475875,-1.535954787,0.082981642,0.756963545,-0.338364498,-0.379191512,-0.661505742,-1.393987663,0.04992955,-0.130293705,0.251610971,0.312722346,-0.008344275,0.025418228,64.95,0
71218,1.136592913,0.489245273,1.21165052,2.495652505,-0.483881526,-0.246040205,-0.191889159,-0.026352261,-0.571105994,0.617151895,-0.392793577,0.401481584,1.024732757,-0.117489668,0.717084802,0.994950122,-0.831983369,-0.196199244,-1.137298194,-0.060614817,-0.061114793,-0.208437834,0.081937617,0.382121758,0.226478206,-0.151505819,0.021930862,0.039809219,14.28,0
81986,-0.419685895,-0.068135417,1.785794019,-0.807711384,-0.489796097,-0.869614551,-0.468060918,-0.152434812,-1.233562747,0.528314147,-0.222024529,-0.295055806,1.467774097,-0.646110911,0.985326123,0.919557924,0.281656521,-0.929839993,1.136836234,0.203624569,0.440450531,1.284756071,-0.205758123,0.475051911,-0.511002224,-0.130220504,0.115692993,0.154445735,5.2,0
19804,1.22764512,-0.395721407,1.004930241,-0.495799725,-1.300686994,-0.815553002,-0.768089952,-0.018530023,3.366547228,-1.404738901,0.215215735,-2.683677191,-0.126450488,1.632078955,0.725516438,-0.389450065,0.686638079,0.67505456,0.3607972,-0.257590187,-0.176098171,-0.119024904,-0.012678809,0.301767381,0.41459489,-0.720571344,0.05357573,0.027066329,11.85,0
19911,1.406538827,-0.410232616,0.651473244,-0.255680953,-1.009912512,-0.766095356,-0.640286207,-0.255831854,0.819381645,0.118257033,0.375981748,-2.761027576,1.835741534,0.935382911,-1.243518793,0.540923361,1.401466822,-1.514058116,0.738461974,0.002587913,-0.173494644,-0.140893243,-0.01901509,0.362519543,0.542180995,-0.282971599,-0.01096669,0.006342638,5,0
60791,-1.113421616,1.099243059,1.030443321,0.926712478,0.770263473,2.224282707,-0.89325955,-1.998554657,-1.276480182,-0.621978094,2.101167377,1.269729125,-0.030630975,0.970775777,1.520078145,-1.242431348,0.95866074,-1.20597894,-0.774760799,0.529538821,-0.905641225,1.651653498,0.1961631,-1.003553134,-0.575905261,-0.119942848,0.24342808,0.146124105,28.29,0
162102,-0.016513029,0.787982362,0.337994098,-0.68543309,0.419859256,-0.760139356,0.898397522,-0.029232935,-0.280123711,-0.248086558,0.860556287,0.756278937,-0.311535105,0.363352276,-1.03845461,0.031188384,-0.560199389,-0.341271116,0.102432357,-0.043595696,-0.198079036,-0.437635343,0.085047381,0.004587479,-0.551734433,0.121336648,0.244056379,0.087243686,6.99,0
127770,2.083082011,-1.727175303,-0.877694812,-1.571763212,-1.383399751,-0.349165984,-1.169403909,-0.076055495,-1.333021204,1.68311966,0.430126467,-0.194395019,0.357847326,-0.28224502,-0.738645182,-0.255721521,0.165129231,0.486898429,0.125458132,-0.248596161,-0.069057417,0.102485731,0.130522692,-0.412512669,-0.289222218,-0.181237506,0.002961038,-0.045072696,104.65,0
125475,1.717403914,-1.227582767,-2.488304007,-0.062741707,0.108498864,-0.874750279,0.724796127,-0.619713383,-1.030141163,0.839416981,-1.558155492,0.206184898,1.201127812,0.29615372,-0.465665779,-2.00868495,-0.114299452,0.714327431,-0.574877184,-0.007489373,-0.117578637,-0.24756789,-0.305598938,-0.705762129,0.317879403,0.550758594,-0.119070853,-0.034249153,286.92,0
134849,2.27150689,-0.536822463,-2.58568793,-1.049204881,0.349740296,-1.369104048,0.372168608,-0.521737908,-1.208538945,1.123450674,0.475776433,-0.40504829,-0.605233395,0.708380815,-1.153575525,0.413861427,0.160541599,-1.055039218,1.218471622,-0.064686704,0.497471221,1.454283272,-0.301626892,-0.401876638,0.778565304,0.310913806,-0.104561791,-0.107616746,20,0
157532,1.519446993,-0.873287825,-3.105324237,0.207375483,0.812716768,-1.267949736,1.568737383,-0.801271853,-0.070547398,-0.179257664,-1.147508051,0.727931434,1.285364043,0.652765708,-0.097690067,-0.874325628,-0.339865987,-0.539025422,0.293613901,0.557461261,0.463217571,0.838628043,-0.617013715,-0.622165219,0.756751966,0.468938638,-0.158047821,-0.034814643,355,0
71237,-0.679518414,1.015237219,1.679162332,0.274462196,-0.918484005,-0.603017469,-0.016660349,0.364300779,-0.683775806,-0.55349278,-0.389039798,-0.189813148,0.019773777,0.502202555,2.028636149,-0.209728855,0.483536056,0.029986694,1.87462412,0.159649298,-0.019779043,-0.199380099,-0.068290371,0.444845033,-0.162247034,1.19181051,-0.116638654,0.012919462,23.37,0
68254,1.15900834,0.078492621,1.042259011,1.341075983,-0.722073938,-0.275803179,-0.313922883,-0.050171214,0.596326298,-0.210065944,-0.620296317,1.086163892,1.231769405,-0.522621892,-0.080271569,-0.153449282,-0.259122724,-0.151305025,-0.242932256,-0.046617762,0.107736949,0.595748709,-0.161113557,0.457060484,0.691745713,-0.220482404,0.066864542,0.033882173,15.93,0
69648,1.233606136,0.06789076,0.914525606,1.183860179,-0.488303504,0.192930489,-0.522002596,0.104285923,0.696188688,-0.094665055,-1.374594241,0.233469471,0.495471888,-0.33530431,0.600705096,0.530532478,-0.731725861,0.274793986,-0.086017116,-0.100794867,-0.080071797,-0.056093417,-0.096065531,-0.457856057,0.504001817,-0.345932546,0.068223081,0.029557908,1,0
121261,0.937021011,-2.027477843,-1.893007861,0.629589995,-0.769579391,-0.931893495,0.765379572,-0.341575898,0.268207518,0.113589387,0.896781141,0.238184262,-1.171130291,1.001487978,0.126365582,0.337339897,-0.599610935,0.442566462,-0.149507194,0.879965222,0.597665031,0.459029615,-0.438829151,0.148874259,-0.23636852,0.705259829,-0.209132625,0.016748072,572.95,0
63821,-7.141426525,5.971154587,-5.849692254,0.704831415,-3.761036467,-1.035815092,-3.889689577,5.53918234,-0.889194202,0.827170695,-0.48796505,3.052046866,1.211599232,3.899175832,-0.111291305,0.799595846,1.806005215,0.277356563,0.100579425,-0.270654804,0.442285431,0.449746183,0.843751662,-0.319787378,0.052736792,-0.34030299,-0.439401778,-0.103055166,0.89,0
56202,-0.754562167,1.322606265,0.768879215,0.933159354,-0.517622914,-0.55325583,0.925611618,0.10322524,-0.915984041,-0.433134983,-0.514294495,0.434711987,0.927306726,0.452184978,0.904935015,-0.213920003,-0.090095197,0.053622535,0.416863755,-0.073212878,0.215852593,0.573754349,-0.013354521,0.426026235,-0.193934995,-0.344970148,-0.034324375,0.071692949,106.99,0
79422,-0.371846022,1.050419453,1.180052485,-0.125688074,0.264026473,-0.490821814,0.573645822,0.102433203,-0.616211633,-0.335624356,1.178549043,0.456152514,0.001796588,-0.233966384,0.227743901,0.677722381,-0.355815551,0.474286219,0.323380008,0.130155503,-0.234302833,-0.645515401,-0.068215582,-0.050274665,-0.15000179,0.075141486,0.2408764,0.084847255,0.89,0
86740,1.942048216,0.082681205,-2.35012379,0.720852697,0.627705016,-0.849419952,0.297824024,-0.206661599,0.946685144,-1.037454846,-0.747182519,-0.287207604,-0.718834461,-1.886203221,-0.065212326,0.166611141,1.476261186,0.602779525,0.034094769,-0.076195606,-0.168090257,-0.373934148,0.022670024,0.293027764,0.203862463,-0.315346016,-0.003264749,0.003604667,64.05,0
65617,-6.216900728,-8.013276706,1.46152576,1.982287249,8.265443323,-5.984228476,-5.105057094,0.687783983,-0.461433339,0.522399202,1.900245776,1.802039435,0.87077713,0.920847463,0.905549366,-0.898192273,0.439634035,-0.560748739,1.390864464,2.370007871,0.53639084,-0.980775126,1.728127832,0.245143979,-0.34365399,0.807687792,-0.252626996,0.287336278,5.99,0
60012,-1.218020859,1.012366614,0.264111867,1.135171876,0.796152177,-0.043770905,0.464622794,0.534995353,-1.329430982,-0.921741824,0.450577173,-0.284821879,-0.380410765,-0.507828853,0.859532131,0.781523785,0.643130131,1.633945833,1.332967418,0.322274009,-0.045394026,-0.597262631,-0.2290802,-0.999806117,0.502415329,-0.233068414,-0.055765372,-0.03820136,79.9,0
73250,-1.460454879,-0.888923846,0.444924121,-2.619960728,-1.500295026,1.72010295,-0.671354509,-2.577476172,-2.639696845,0.199579509,-0.101032986,-0.971118024,-0.346272153,0.198510926,-0.136162402,0.623335056,-0.127842155,0.602685314,-0.579920398,0.248393367,-1.590833121,-0.425821467,-1.060407946,-1.320933682,-0.535405146,-0.506252696,0.378199432,0.038462898,501,0
7964,1.186868537,0.39547904,0.561713197,1.214252629,-0.197639983,-0.531832358,-0.037766107,-0.159177722,1.028885367,-0.203785883,2.29264552,-1.462852288,1.899499808,1.903290161,-0.495228953,0.261023227,0.006255647,0.670608226,-0.338124274,-0.141081206,-0.020486656,0.209986848,-0.122056466,0.282079154,0.63526949,-0.353875445,-0.009893251,0.006951203,10.24,0
51144,-0.009737492,0.405272874,-0.005179217,-1.90199156,0.469500122,-1.07565964,0.752496389,-0.333718418,-1.435958672,0.368339471,-1.126549313,-0.528175829,1.209028252,-0.292018541,-0.465947114,1.077639802,-0.300941204,-1.358611688,0.244720568,0.222007859,0.292181694,0.915106196,-0.135292711,-0.403834195,-0.485449824,-0.375208037,0.432741052,0.272737459,15,0
38335,-0.594705306,0.696606239,0.783055231,-1.351265959,2.615402561,3.635117609,0.411627254,0.529710525,-0.175934634,0.157450472,-0.025934939,-0.515760695,-0.086083269,-0.270539292,1.274182324,0.410908792,-1.114117813,0.29338226,0.359270343,0.390587237,-0.241947797,-0.479778,-0.348005986,1.009409577,0.324177318,0.226899649,-0.194610898,-0.326798879,5.47,0
56827,-0.773359836,-1.654318694,0.931015246,-1.016100767,-0.638915147,-1.21138941,-0.413489686,0.031287145,-2.353544246,1.320576302,-0.524815932,-2.615382121,-2.759106149,0.64894391,1.205687959,-1.343422287,1.573090779,-0.351160244,0.648680801,0.124046981,-0.228236429,-0.925586226,0.755575176,0.246180102,-0.844804946,-0.431357808,0.094571759,0.188229869,149.39,0
36155,0.972147962,-0.168265294,1.368631829,2.879397304,-1.037652335,0.205693309,-0.567965283,0.282545737,0.550757953,0.459906933,-1.483616931,-0.890330628,-2.254625621,-0.063326494,-0.649083329,0.454217891,-0.06908049,-0.160312186,-0.615896212,-0.164265666,-0.181940841,-0.582610393,0.024544425,0.322968312,0.219770594,-0.091707778,0.014452645,0.042157452,76.07,0
2837,-0.308893963,0.99113613,0.809824,-0.316629988,0.577900681,-0.008066218,0.554648683,0.183372824,-0.47495647,-0.32492689,0.330001299,-0.1317677,-0.431426808,-0.168843454,0.35152357,0.950892326,-0.628017235,0.820354845,0.641403548,0.127989392,-0.294000928,-0.845564959,-0.15464383,-0.920630839,-0.056361407,0.129517789,0.234616582,0.07499874,7.32,0
121060,0.306639514,0.79073961,-1.362771772,-1.300098693,0.885520708,-0.875740418,0.758102288,-1.940617595,-0.180334099,-0.402716302,0.368803808,0.25538286,-1.378178549,1.280103113,-0.888237558,-0.01882864,-0.787739671,0.086512712,-0.524517373,-0.661941303,1.736894611,0.07080859,-0.181965715,-0.45838139,0.747834522,0.127808412,0.195376291,0.264229249,19.99,0
55252,1.466868114,-1.058764412,-0.771561395,-1.812610522,-0.285585934,0.051439532,-0.444273464,-0.195874914,-2.471845913,1.562488383,-0.075963219,-0.228852794,1.522352978,-0.112269143,-0.364334854,0.012200908,-0.274634526,0.402753974,0.941246828,-0.048759681,-0.507774368,-1.293592805,-0.156056054,-1.419234876,0.540896121,-0.371914415,-0.012692738,0.004171017,96.47,0
32736,-0.70574388,0.343567535,1.535684462,-2.287087843,-0.025256168,-0.921341219,0.775174612,0.005833995,1.241825581,-2.114451273,-0.497332473,0.794514777,-0.555840724,-0.200037422,-0.80057284,-1.004290721,0.022574198,-0.808424772,-1.134016412,-0.337231971,0.113607001,0.573443951,-0.242274941,0.414797079,0.236179867,-0.935838206,0.152969091,0.12718563,9.95,0
85030,-0.654253071,0.403773464,1.788251003,-1.021497669,-0.137312245,-0.592672271,0.549789797,0.062643639,-0.060712495,-0.920394381,0.94120497,1.077397525,-0.080389872,-0.207352032,-1.78996334,-0.036690792,-0.307444627,-0.226310558,-0.012819026,-0.06100709,0.067015714,0.285688508,-0.166482087,0.640032365,-0.11846954,0.876799763,0.008344274,0.098055166,20,0
125031,2.057361976,-0.12835026,-1.115169563,0.401551661,-0.16057896,-1.110640921,0.106271425,-0.252286401,0.684478722,0.091916498,-0.910969324,-0.055252239,-0.84994832,0.460480602,0.193774194,-0.09994267,-0.204583816,-0.822366382,0.106957112,-0.287121751,-0.298511264,-0.764082902,0.349138833,-0.109032069,-0.335324001,0.208502352,-0.073717051,-0.063159989,1.98,0
154711,-3.759260703,2.951654415,-1.936134384,-0.833131079,-0.820176944,-1.483714136,-0.187469746,1.137311524,1.051278154,1.507155307,-1.353544699,0.748433627,0.215077344,0.504301994,-0.683558489,-0.058675161,0.144566583,-0.781508653,-0.116715701,0.072284985,-0.311739664,-0.329221995,0.580623992,0.036382347,-0.356435673,0.13823148,0.057128062,0.198190007,4.07,0
39374,-0.562167822,-0.742176967,1.305482075,-2.336849569,-0.181826962,-0.892416358,-0.323191712,-0.291103862,-1.940812604,1.421547848,-0.35042267,-0.810021544,0.869400511,-0.77326169,0.109445779,-0.67539241,0.363074975,-0.497487315,-1.162017855,-0.264757741,-0.139090107,0.309780095,-0.020077054,0.075159161,-0.749910816,-0.470512449,0.222249656,0.014893658,20,0
160669,-31.97253563,-22.709113,-13.9426353,12.13232308,-12.21724306,6.721726881,8.9561405,-2.100170554,5.795877493,7.015112134,0.726982239,0.830798269,2.50123336,-2.39326547,2.653246183,4.799801793,-0.612516805,-0.669212869,2.861954838,-14.54091278,-6.279206867,-1.296310656,-14.07808242,1.519263779,-0.562651718,-0.018175912,-6.617554908,15.12410335,1441.06,0
45502,-0.421960649,0.724607274,1.219130786,0.966396581,0.095286895,-0.771112321,0.9114589,-0.168807758,-0.653663182,-0.257884324,-0.557654131,-0.210273577,-0.101152479,0.386623979,1.03665404,-0.309042455,-0.183544286,0.159801087,0.420105328,0.169318151,0.207265463,0.483783085,0.015027466,0.385443045,-0.228710296,-0.336381886,0.144886615,0.171693458,70.92,0
54468,-7.209847351,5.682076851,-2.547281782,-2.312535327,-2.844713662,-0.936004016,-1.911862196,3.059634602,2.730815205,4.336394824,0.857739675,1.268443296,-0.784860512,0.745114963,0.253991773,0.78458988,0.182755542,-0.278914997,-1.350309079,1.836363303,-0.433845464,-0.446210359,0.472966825,-0.063760862,0.583900758,0.725576598,0.587512681,-0.075106649,1.46,0
120264,-0.275536024,0.995396403,-1.73810457,-1.660532358,3.129335438,3.411779857,0.319705245,-0.078275916,0.242876994,-0.218456528,0.243160413,-0.181552463,-0.479676865,-1.005418262,0.186569716,0.122788169,0.30104133,-0.404134873,-0.440277585,0.070623548,0.341594437,-1.160434817,0.213237677,0.575058093,-0.375264896,0.147724784,0.232468728,-0.089193617,12.58,0
111138,2.103683391,0.030502942,-1.438682434,0.32822595,0.350530668,-0.731849295,0.022085446,-0.319947713,2.155384049,-0.450025988,-0.158018298,-2.655906064,1.090269791,2.023155941,0.25537887,-0.181604764,0.117298983,0.557771665,-0.27677487,-0.302896582,0.087941391,0.618465206,-0.001470331,0.418123924,0.344581857,-0.473182597,-0.027784193,-0.057567566,1,0
39037,1.240719071,-0.412699214,0.252739048,-1.163314684,-0.679646757,-0.627140798,-0.20575919,-0.095640161,1.614942697,-1.226493662,-0.240412591,1.238116676,0.402062215,-0.200746037,0.458509829,-1.398746614,0.587812587,-0.934493377,0.733700346,-0.088707681,-0.034840119,0.290709778,-0.116706374,0.183989361,0.648183394,0.167668156,0.030161191,0.007855083,11.95,0
75258,-0.269243417,1.297936376,0.360036508,-0.102179314,1.062208457,-0.474189485,0.990139215,-0.088285884,-1.092600383,-0.902587964,1.062131928,0.50069541,0.837766289,-1.151242053,-0.016692386,0.746901733,0.232575121,0.965138748,0.435764638,0.079593883,-0.050191819,-0.120830022,-0.377786287,-0.563881865,0.212678574,0.357696643,0.019761451,0.060907273,0.76,0
66185,1.172398459,0.281381613,0.402831288,0.728085575,-0.3575932,-0.787346222,0.024381558,-0.085327651,0.013739734,-0.329932212,0.436973201,0.398606186,0.095543129,-0.226576217,1.329287382,0.094948875,0.39485841,-0.845657516,-0.682033123,-0.107853113,-0.233636189,-0.664959294,0.191659527,0.359009244,0.094579928,0.103129984,-0.008262817,0.032196614,10.99,0
48284,-1.878623221,-0.775063731,0.961027873,-1.915804347,-0.798985813,0.435962058,0.280769557,0.301831701,-1.087054539,0.195558559,-0.117528353,-1.098754068,-0.483905115,-0.142001589,0.011158384,2.276666688,-0.743097766,0.100245798,0.56833288,0.175293821,0.231138779,0.57085389,-0.663677885,-0.91653388,0.584912632,-0.144685022,0.11885232,-0.497041594,256,0
47382,1.176708716,0.004917931,0.491126465,0.503296929,-0.669555627,-0.836396863,-0.119468066,-0.015429474,0.007046113,0.139054107,1.388691147,0.328088045,-1.207263284,0.716995831,0.463274984,0.456963901,-0.499058791,0.207124952,0.046788754,-0.136743925,-0.025636833,-0.1893341,0.033014047,0.530336875,0.256443977,0.364926591,-0.055242158,0.005173755,19.99,0
56229,-3.211223168,-2.080035497,1.150918136,0.871202852,0.251522019,-0.15007495,1.635740625,-0.027745888,-0.379984919,-0.827801037,-0.056819138,-0.68123656,-1.422532604,0.472169552,1.205450902,-0.11107966,-0.024763502,-0.702107321,-1.730919068,-0.202590476,0.139442219,0.514355875,1.231738085,0.039876018,0.822024637,-0.282554086,0.141534656,0.072990672,455.1,0
27933,-2.682806909,2.788975102,-2.94528962,-0.089886683,0.522669512,3.811964267,-2.671399803,0.246856079,-1.367896478,-1.076953143,-1.044686851,0.77962335,0.078137028,2.252684142,0.975276966,0.794744552,0.235409253,0.717881398,0.510543628,0.199235201,-0.965600097,0.451581702,0.357419407,0.976857361,0.065784344,-0.351282639,-0.836475968,-0.22027364,46.4,0
61667,1.193825661,0.25463795,0.384742272,1.264709856,-0.395277951,-0.884676272,0.128092218,-0.180012008,0.053951476,0.069680105,-0.500029202,-0.074858628,-0.414490995,0.42355818,0.989404507,0.174452446,-0.447049013,-0.008455032,-0.47701498,-0.129196827,0.077341199,0.204754989,-0.122813862,0.372220033,0.650956361,-0.280825105,0.011409167,0.024563644,24.95,0
136177,1.729953062,-1.787049235,-1.269665207,-0.597817328,-0.733817149,0.651566826,-0.875160588,0.19166327,0.034376551,0.944041432,-0.651817424,-0.509221716,-0.980764595,0.227572578,-0.062589191,-0.562194132,-0.799290608,2.320258964,-0.327775856,-0.161692586,-0.164979881,-0.481981163,-0.015510043,-0.372276085,-0.4116582,0.625831782,-0.078130512,-0.02495595,234,0
144014,0.032851082,0.88621453,-0.264866763,0.053675826,1.042626663,-0.07285255,1.037778792,-0.263426469,-1.913438851,0.761439705,-1.498309602,0.183385345,1.584688638,0.005515934,-0.55258523,-2.626157888,0.175398442,0.984978198,0.170244448,-0.215402213,-0.268352599,0.069111038,-0.251464741,0.280735532,0.045065382,-0.383689342,0.470635389,0.253315281,7.2,0
165319,2.148789111,-0.826072564,-1.217429061,-0.943466662,-0.725409515,-1.146647344,-0.479353489,-0.246567321,-0.670842369,1.057270617,1.051944342,-0.214962653,-0.477673534,0.321684747,-0.281250968,1.115784848,-0.051580215,-0.721661455,0.654187141,-0.038426849,0.505546501,1.392863764,-0.017632766,0.124460661,0.12270549,0.050828717,-0.045398097,-0.072847147,25.85,0
72963,-1.784731182,-1.359585122,0.154250283,2.047764353,-7.057565453,4.559276067,7.018918215,-0.983187728,0.416474955,-1.581899456,-0.647502939,-0.327220061,-1.104528614,-0.91757378,-1.236380319,-1.078500926,0.912149183,-0.949220701,0.627499757,0.24218033,-0.401468271,-0.303830835,1.257975959,0.624644877,-0.232750889,-0.530172992,0.56155596,-0.44913224,1624.12,0
168329,-0.771637154,0.924220588,0.439702674,-0.801819079,1.191149515,-1.264661694,1.821336984,-0.465076446,-1.104784283,-0.920697995,-0.775185557,0.267373059,0.631723566,0.309811896,-0.661860376,-0.77588433,-0.082443111,-0.831424038,0.053896489,0.097494025,0.151363364,0.433557246,-0.555935573,0.101536705,1.19256181,0.946870069,-0.108436017,0.021946335,44.95,0
154328,1.858456083,-0.646673736,-0.253762411,0.301330305,-0.940332091,-0.507344953,-0.637761106,0.110009973,1.012786298,0.179597483,0.774361955,0.448796031,-1.235459163,0.35910562,-0.029141499,0.676464327,-0.654142157,0.204245933,0.173565758,-0.168285456,-0.144732642,-0.504676737,0.395490935,0.039950071,-0.740893778,0.247483299,-0.05541529,-0.046408151,55,0
145673,1.781664287,-0.860443532,-0.364095523,0.37454593,-0.096980864,2.469932098,-1.765360574,0.989222938,1.996431796,-0.665673142,0.509122228,0.540579187,-0.878255815,-1.858230636,-0.090858034,0.26139198,1.089623003,0.195610133,-0.798877268,-0.240922784,0.136788727,0.797786399,0.210331273,-1.011369344,-0.608269207,0.661560922,0.083445164,-0.027189936,14.5,0
40891,-10.77938908,1.237393911,-6.21321319,-0.000291178,-5.079539186,-1.315723534,-1.879654177,4.812392451,-0.388411146,-0.024409338,-0.49819831,2.134047269,0.01323234,3.720632478,-0.15489526,2.408368531,1.079510064,0.030896571,-0.205961493,-0.589744221,-0.587967754,-1.985070571,-0.829049169,0.146411265,0.338619976,0.512435067,0.420693803,-0.902061525,56.99,0
128011,-0.968253891,1.468176164,0.28681397,-0.427432601,0.819146092,-0.247684711,0.899602503,-0.006119897,-0.368961239,-0.266050045,-1.638394519,-0.468259663,0.27996833,0.393882493,1.267482065,-0.445560083,-0.358676135,0.465085507,1.207759761,0.150106238,0.167123725,0.647675228,-0.71869178,-1.010482172,1.078046894,0.228972087,-0.273367267,-0.188044811,1.99,0
163090,-2.681966734,-1.289935017,-2.300606506,0.371065006,2.586692525,-2.635941402,0.279317489,-0.423722017,0.160826037,0.058779823,-0.178372739,0.625700839,0.768272987,-0.862508246,-0.52416893,-0.21615074,0.800935744,-0.554462041,-0.488504488,-0.7735133,-0.124896341,0.518108398,-1.663775205,1.265908169,-0.964010355,0.41029118,0.735412343,-0.926127008,52,0
46358,-0.808420287,0.677225815,2.026145201,1.803059686,-1.039316763,0.688996117,-0.22400365,0.799880597,0.463344214,-0.834684235,-1.212938348,0.391856354,-1.144960791,-0.245659598,-1.366158901,-1.558933799,1.475786358,-0.991788042,1.166162209,-0.109224138,-0.221845993,-0.394831891,0.201872686,0.384415127,-0.420819734,-0.454309479,0.091862956,0.097607837,55.99,0
39660,-1.954344124,-1.115265038,1.967116962,2.304535823,1.866841091,-0.689480722,-1.268647838,0.331979749,-0.682931166,0.765181449,1.078894477,0.6891724,-0.359527558,0.006396529,-0.824153426,-0.471304891,0.451879808,-0.484660906,0.755513359,-0.300802546,0.010663347,0.353573707,-0.368238004,0.352367914,-0.644363892,1.080400087,0.245349916,0.03243848,3.79,0
75939,1.156929493,-0.195530442,0.571842026,-0.209014157,-0.576873117,-0.230692125,-0.366031771,0.118011127,0.14266499,-0.095044328,1.678232126,0.952772033,-0.056553511,0.376594435,0.814528847,0.316752983,-0.330880768,-0.357886544,-0.046102479,-0.049609101,-0.043049986,-0.163470745,0.096163334,0.06657993,0.004016967,0.91541738,-0.062475235,-0.000842131,23,0
72025,-4.58985235,3.882649936,-0.737533967,-2.686936876,-0.373789331,-0.350340237,0.561443771,0.120635745,3.828206153,5.765937248,0.773805866,0.201810133,-0.038371054,-1.728739897,0.276712094,0.565375755,-1.763501191,0.156861189,-0.53247075,2.467766131,-0.922982112,-0.551357635,-0.09011857,-0.888143404,0.602566929,0.609425411,-0.028491688,-1.17675713,0.77,0
151959,-0.103541029,0.054470543,-1.243640418,-1.434358449,3.335541253,3.465459217,0.701022597,0.525264017,-1.696020827,0.547568362,-0.652340873,-0.476246162,-0.301201377,0.308038808,-0.700272188,-2.392948958,-0.196198883,0.817976883,-1.105862385,-0.393594984,-0.234172446,-0.079839627,-0.147954138,0.660571401,-0.035738263,-0.58306267,0.038417553,-0.040538685,30.47,0
69445,0.798990904,-0.570668442,0.943323515,0.51455202,-0.433930367,1.218393849,-0.667335592,0.523588772,0.457055583,-0.342381501,0.903763008,0.644412551,0.006665988,0.15407867,2.488783775,-0.686157592,0.758696249,-2.017996632,-2.082196155,-0.007580724,0.202891567,0.499785461,0.134008017,-0.608981776,-0.250121575,0.48884771,0.044063128,0.033926498,115.72,0
84560,1.245383756,-0.528653495,0.856830105,-0.702131818,-1.429351123,-0.881330368,-0.741215116,0.10820087,2.197889984,-1.006864842,-0.866577216,-0.58171192,-2.524374403,0.345317935,1.545088123,-0.324495612,-0.004747949,0.494151068,0.574688483,-0.284749626,-0.041240254,0.009910202,-0.006482427,0.335951842,0.416820025,-0.677934117,0.077401631,0.029908034,1,0
136663,0.081503948,0.701884031,-0.274069666,-0.533813604,0.710509662,-0.329866902,0.546633989,-0.978828127,0.187149067,-1.623620472,-0.469998391,0.630310812,0.807727281,-1.598057281,-0.408507434,0.042938902,0.96306541,-0.105617573,-0.266981767,-0.041640795,0.516678944,-0.923296824,-0.290476894,0.517143648,1.165245668,-0.001637254,0.124835175,0.248236653,67.3,0
55963,0.480306847,-2.252085465,0.583937396,-0.184430046,-1.817433702,0.336925952,-0.646390791,0.104252309,-0.160641375,0.346832303,0.611410982,0.383438417,0.1427684,-0.648611294,-1.306073165,1.086362123,0.331946799,-0.856550522,1.188233433,0.959604345,0.296578872,0.009076405,-0.430212192,0.068930294,0.238740608,-0.288328921,-0.03224872,0.08774518,445.25,0
